id,full_name,birthdate,school,country,last_affiliation,height,weight,season_exp,jersey,position,roster_status,games_played_current_season_flag,team_id,team_name,dleague_flag,nba_flag,games_played_flag,draft_year,draft_round,draft_number,greatest_75_flag,is_active
1629018,Gary Trent Jr.,1999-01-18T00:00:00,Duke,USA,Duke/USA,6-5,204.0,6,5,Guard,Active,Y,1610612749,Bucks,Y,Y,Y,2018,2,37,N,True
2244,Jeff Trepagnier,1979-07-11T00:00:00,Southern California,USA,Southern California/USA,6-4,200.0,4,4,Guard,Inactive,N,1610612743,Nuggets,Y,Y,Y,2001,2,35,N,False
78651,John Tresvant,1939-11-06T00:00:00,Seattle,USA,Seattle/USA,6-7,215.0,9,12,Forward,Inactive,N,1610612764,Bullets,N,Y,Y,1964,5,40,N,False
1629019,Allonzo Trier,1996-01-17T00:00:00,Arizona,USA,Arizona/USA,6-4,200.0,2,,Guard,Inactive,N,0,,Y,Y,Y,2018,,,N,False
78368,Dick Triptow,1922-11-03T00:00:00,DePaul,USA,DePaul/USA,6-0,170.0,2,,Guard,Inactive,N,1610612765,Pistons,N,Y,Y,Undrafted,Undrafted,Undrafted,N,False
78369,Kelly Tripucka,1959-02-16T00:00:00,Notre Dame,USA,Notre Dame/USA,6-6,220.0,10,7,Forward,Inactive,N,1610612765,Pistons,N,Y,Y,1981,1,12,N,False
2456,Cezary Trybanski,1979-09-22T00:00:00,Znicz Pruszkow,Poland,Znicz Pruszkow/Poland,7-2,240.0,3,14,Center,Inactive,N,1610612763,Grizzlies,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,False
2054,Jake Tsakalidis,1979-06-10T00:00:00,AEK Athens,Greece,AEK Athens/Greece,7-2,290.0,8,25,Center,Inactive,N,1610612756,Suns,N,Y,Y,2000,1,25,N,False
78370,John Tschogl,1950-04-25T00:00:00,California-Santa Barbara,USA,California-Santa Barbara/USA,6-6,206.0,3,26,Forward,Inactive,N,1610612737,Hawks,N,Y,Y,Undrafted,Undrafted,Undrafted,N,False
1631131,Oscar Tshiebwe,1999-11-27T00:00:00,Kentucky,DRC,Kentucky/DRC,6-8,255.0,1,34,Forward-Center,Active,Y,1610612762,Jazz,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,True
78371,Lou Tsioropoulos,1930-08-31T00:00:00,Kentucky,USA,Kentucky/USA,6-5,190.0,3,20,Forward,Inactive,N,1610612738,Celtics,N,Y,Y,1953,7,,N,False
2401,Nikoloz Tskitishvili,1983-04-14T00:00:00,Benetton Treviso,Georgia,Benetton Treviso/Georgia,7-0,225.0,5,15,Forward,Inactive,N,1610612743,Nuggets,N,Y,Y,2002,1,5,N,False
78372,Al Tucker,1943-02-24T00:00:00,Oklahoma Baptist,USA,Oklahoma Baptist/USA,6-8,190.0,4,35,Forward,Inactive,N,1610612760,SuperSonics,N,Y,Y,1967,1,6,N,False
201169,Alando Tucker,1984-02-11T00:00:00,Wisconsin,USA,Wisconsin/USA,6-6,205.0,4,,Forward,Inactive,N,0,,Y,Y,Y,2007,1,29,N,False
141,Anthony Tucker,1969-04-04T00:00:00,Wake Forest,USA,Wake Forest/USA,6-8,220.0,1,21,Forward,Inactive,N,1610612764,Bullets,N,Y,Y,1996,,,N,False
78374,Jim Tucker,1932-12-11T00:00:00,Duquesne,USA,Duquesne/USA,6-7,185.0,3,17,Forward,Inactive,N,1610612755,Nationals,N,Y,Y,1954,3,24,N,False
1630733,Jordan Tucker,1998-04-03T00:00:00,Butler,USA,Butler/USA,,,0,,,Inactive,Y,0,,Y,N,Y,Undrafted,Undrafted,Undrafted,N,True
200782,P.J. Tucker,1985-05-05T00:00:00,Texas,USA,Texas/USA,6-5,245.0,13,17,Forward,Active,N,1610612746,Clippers,Y,Y,Y,2006,2,35,N,True
1629730,Rayjon Tucker,1997-09-24T00:00:00,Arkansas-Little Rock,USA,Arkansas-Little Rock/USA,6-3,209.0,4,59,Guard,Inactive,N,1610612749,Bucks,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,False
78375,Trent Tucker,1959-12-20T00:00:00,Minnesota,USA,Minnesota/USA,6-5,193.0,11,6,Guard,Inactive,N,1610612752,Knicks,N,Y,Y,1982,1,6,N,False
101142,Ronny Turiaf,1983-01-13T00:00:00,Gonzaga,France,Gonzaga/France,6-10,249.0,10,,Center,Inactive,N,0,,N,Y,Y,2005,2,37,N,False
1726,Mirsad Turkcan,1976-06-07T00:00:00,Efes Pilsen,Turkey,Efes Pilsen/Turkey,6-9,216.0,1,6,Forward,Inactive,N,1610612749,Bucks,N,Y,Y,1998,1,18,N,False
2045,Hedo Turkoglu,1979-03-19T00:00:00,Efes Pilsen,Turkey,Efes Pilsen/Turkey,6-10,220.0,15,15,Forward,Inactive,N,1610612753,Magic,N,Y,Y,2000,1,16,N,False
78377,Andre Turner,1964-12-13T00:00:00,Memphis,USA,Memphis/USA,5-11,160.0,6,1,Guard,Inactive,N,1610612764,Bullets,N,Y,Y,1986,3,69,N,False
78385,Bill Turner,1944-02-18T00:00:00,Akron,USA,Akron/USA,6-7,220.0,6,34,Forward,Inactive,N,1610612744,Warriors,N,Y,Y,1967,3,27,N,False
78378,Elston Turner,1959-06-10T00:00:00,Mississippi,USA,Mississippi/USA,6-5,190.0,8,21,Guard,Inactive,N,1610612743,Nuggets,N,Y,Y,1981,2,43,N,False
202323,Evan Turner,1988-10-27T00:00:00,Ohio State,USA,Ohio State/USA,6-6,220.0,11,1,Guard-Forward,Inactive,N,1610612755,76ers,N,Y,Y,2010,1,2,N,False
78379,Henry Turner,1966-08-18T00:00:00,California State-Fullerton,USA,California State-Fullerton/USA,6-7,200.0,2,9,Guard,Inactive,N,1610612758,Kings,N,Y,Y,Undrafted,Undrafted,Undrafted,N,False
78380,Jack Turner,1930-06-29T00:00:00,Western Kentucky,USA,Western Kentucky/USA,6-4,170.0,1,16,Guard,Inactive,N,1610612752,Knicks,N,Y,Y,1954,1,8,N,False
78382,Jack Turner,1939-06-05T00:00:00,Louisville,USA,Louisville/USA,6-5,200.0,1,,Guard,Inactive,N,1610612764,Packers,N,Y,Y,1961,2,18,N,False
78381,Jeff Turner,1962-04-09T00:00:00,Vanderbilt,USA,Vanderbilt/USA,6-9,230.0,10,31,Forward,Inactive,N,1610612753,Magic,N,Y,Y,1984,1,17,N,False
1819,John Turner,1967-11-30T00:00:00,Phillips,USA,Phillips/USA,6-8,245.0,1,40,Forward,Inactive,N,1610612745,Rockets,N,Y,Y,1991,1,20,N,False
1626167,Myles Turner,1996-03-24T00:00:00,Texas,USA,Texas/USA,6-11,250.0,9,33,Center-Forward,Active,Y,1610612754,Pacers,N,Y,Y,2015,1,11,N,True
1943,Wayne Turner,1976-03-22T00:00:00,Kentucky,USA,Kentucky/USA,6-2,190.0,1,,Guard,Inactive,N,0,,N,Y,Y,Undrafted,Undrafted,Undrafted,N,False
78386,Mel Turpin,1960-12-28T00:00:00,Kentucky,USA,Kentucky/USA,6-11,240.0,5,50,Center,Inactive,N,1610612739,Cavaliers,N,Y,Y,1984,1,6,N,False
78387,Dave Twardzik,1950-09-20T00:00:00,Old Dominion,USA,Old Dominion/USA,6-1,175.0,4,13,Guard,Inactive,N,1610612757,Trail Blazers,N,Y,Y,1972,2,26,N,False
78388,Jack Twyman,1934-05-11T00:00:00,Cincinnati,USA,Cincinnati/USA,6-6,210.0,11,27,Forward,Inactive,N,1610612758,Royals,N,Y,Y,1955,2,8,N,False
189,B.J. Tyler,1971-04-30T00:00:00,Texas,USA,Texas/USA,6-1,185.0,1,1,Guard,Inactive,N,1610612755,76ers,N,Y,Y,1994,1,20,N,False
202719,Jeremy Tyler,1991-06-21T00:00:00,Tokyo Apache,USA,Tokyo Apache/USA,6-10,250.0,4,4,Forward,Inactive,N,1610612744,Warriors,Y,Y,Y,2011,2,39,N,False
78390,Terry Tyler,1956-10-30T00:00:00,Detroit,USA,Detroit/USA,6-7,215.0,11,41,Forward,Inactive,N,1610612765,Pistons,N,Y,Y,1978,2,23,N,False
78391,Charlie Tyra,1935-08-16T00:00:00,Louisville,USA,Louisville/USA,6-8,230.0,5,14,Center,Inactive,N,1610612752,Knicks,N,Y,Y,1957,1,2,N,False
1641816,Hunter Tyson,2000-06-13T00:00:00,Clemson,USA,Clemson/USA,6-8,215.0,1,5,Forward,Active,Y,1610612743,Nuggets,Y,Y,Y,2023,2,37,N,True
1642281,Jaylon Tyson,2002-12-02T00:00:00,California,USA,California/USA,6-6,215.0,0,24,Guard-Forward,Active,Y,1610612739,Cavaliers,Y,Y,Y,2024,1,20,N,True
202775,Edwin Ubiles,1986-11-26T00:00:00,Siena,Puerto Rico,Siena/Puerto Rico,6-6,204.0,1,,Forward-Guard,Inactive,N,0,,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,False
202327,Ekpe Udoh,1987-05-20T00:00:00,Baylor,USA,Baylor/USA,6-10,245.0,8,33,Center-Forward,Inactive,N,1610612749,Bucks,N,Y,Y,2010,1,6,N,False
2137,Ime Udoka,1977-08-09T00:00:00,Portland State,USA,Portland State/USA,6-5,220.0,8,,Guard-Forward,Inactive,N,0,,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,False
2757,Beno Udrih,1982-07-05T00:00:00,Olimpia Milano,Slovenia,Olimpia Milano/Slovenia,6-3,205.0,14,19,Guard,Inactive,N,1610612758,Kings,N,Y,Y,2004,1,28,N,False
101146,Roko Ukic,1984-12-05T00:00:00,Virtus Roma,Croatia,Virtus Roma/Croatia,6-5,190.0,2,,Guard,Inactive,N,0,,N,Y,Y,2005,2,41,N,False
1627755,Tyler Ulis,1996-01-05T00:00:00,Kentucky,USA,Kentucky/USA,5-10,160.0,4,,Guard,Inactive,N,0,,Y,Y,Y,2016,2,34,N,False
1630649,Stanley Umude,1999-04-12T00:00:00,Arkansas,USA,Arkansas/USA,6-6,210.0,2,17,Guard,Active,Y,1610612749,Bucks,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,True
78392,Wes Unseld,1946-03-14T00:00:00,Louisville,USA,Louisville/USA,6-7,245.0,13,41,Center,Inactive,N,1610612764,Bullets,N,Y,Y,1968,1,2,Y,False
78393,Hal Uplinger,1929-09-30T00:00:00,Long Island-Brooklyn,USA,Long Island-Brooklyn/USA,6-4,185.0,1,,Guard,Inactive,N,1610610024,Bullets,N,Y,Y,Undrafted,Undrafted,Undrafted,N,False
78394,Kelvin Upshaw,1963-01-24T00:00:00,Utah,USA,Utah/USA,6-2,180.0,3,5,Guard,Inactive,N,1610612742,Mavericks,N,Y,Y,Undrafted,Undrafted,Undrafted,N,False
1627784,Jarrod Uthoff,1993-05-19T00:00:00,Iowa,USA,Iowa/USA,6-9,220.0,3,7,Forward,Inactive,N,1610612742,Mavericks,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,False
202386,Ben Uzoh,1988-03-18T00:00:00,Tulsa,USA,Tulsa/USA,6-3,205.0,3,18,Guard,Inactive,N,1610612751,Nets,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,False
201987,Robert Vaden,1985-03-03T00:00:00,Alabama-Birmingham,USA,Alabama-Birmingham/USA,6-5,205.0,1,30,Guard-Forward,Inactive,N,1610612760,Thunder,Y,N,N,2009,2,54,N,False
202685,Jonas ValanÄiÅ«nas,1992-05-06T00:00:00,Lietuvos rytas Vilnius,Lithuania,Lietuvos rytas Vilnius/Lithuania,6-11,265.0,12,17,Center,Active,Y,1610612764,Wizards,N,Y,Y,2011,1,5,N,True
78395,Darnell Valentine,1959-02-03T00:00:00,Kansas,USA,Kansas/USA,6-2,183.0,9,1,Guard,Inactive,N,1610612757,Trail Blazers,N,Y,Y,1981,1,16,N,False
1627756,Denzel Valentine,1993-11-16T00:00:00,Michigan State,USA,Michigan State/USA,6-4,220.0,6,,Guard,Inactive,N,0,,Y,Y,Y,2016,1,14,N,False
78396,Ron Valentine,1957-11-27T00:00:00,Old Dominion,USA,Old Dominion/USA,6-7,210.0,1,42,Forward,Inactive,N,1610612743,Nuggets,N,Y,Y,1980,3,51,N,False
78397,John Vallely,1948-10-03T00:00:00,UCLA,USA,UCLA/USA,6-3,185.0,2,33,Guard,Inactive,N,1610612737,Hawks,N,Y,Y,1970,1,14,N,False
78398,Dick Van Arsdale,1943-02-22T00:00:00,Indiana,USA,Indiana/USA,6-5,210.0,12,5,Guard,Inactive,N,1610612756,Suns,N,Y,Y,1965,2,10,N,False
78399,Tom Van Arsdale,1943-02-22T00:00:00,Indiana,USA,Indiana/USA,6-5,202.0,12,4,Forward,Inactive,N,1610612758,Kings,N,Y,Y,1965,2,11,N,False
78401,Butch Van Breda Kolff,1922-10-28T00:00:00,New York University,USA,New York University/USA,6-3,185.0,4,17,Guard-Forward,Inactive,N,1610612752,Knicks,N,Y,Y,Undrafted,Undrafted,Undrafted,N,False
78400,Jan Van Breda Kolff,1951-12-16T00:00:00,Vanderbilt,USA,Vanderbilt/USA,6-7,195.0,7,22,Forward,Inactive,N,1610612751,Nets,N,Y,Y,1974,2,20,N,False
89,Nick Van Exel,1971-11-27T00:00:00,Cincinnati,USA,Cincinnati/USA,6-1,190.0,13,31,Guard,Inactive,N,1610612747,Lakers,N,Y,Y,1993,2,37,N,False
1496,Keith Van Horn,1975-10-23T00:00:00,Utah,USA,Utah/USA,6-10,245.0,10,2,Forward,Inactive,N,1610612751,Nets,N,Y,Y,1997,1,2,N,False
78406,Norm Van Lier,1947-04-01T00:00:00,St. Francis (PA),USA,St. Francis (PA)/USA,6-1,173.0,10,4,Guard,Inactive,N,1610612741,Bulls,N,Y,Y,1969,3,34,N,False
1627832,Fred VanVleet,1994-02-25T00:00:00,Wichita State,USA,Wichita State/USA,6-0,197.0,8,5,Guard,Active,Y,1610612745,Rockets,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,True
78402,Gene Vance,1923-02-25T00:00:00,Illinois,USA,Illinois/USA,6-3,195.0,5,11,Guard,Inactive,N,1610610025,Stags,N,Y,Y,1947,,,N,False
78403,Log Vander Velden,1971-04-03T00:00:00,Wisconsin-Green Bay,USA,Wisconsin-Green Bay/USA,6-8,215.0,1,25,Forward,Inactive,N,1610612746,Clippers,N,Y,Y,Undrafted,Undrafted,Undrafted,N,False
1629020,Jarred Vanderbilt,1999-04-03T00:00:00,Kentucky,USA,Kentucky/USA,6-8,214.0,6,2,Forward,Active,N,1610612747,Lakers,Y,Y,Y,2018,2,41,N,True
78405,Ernie Vandeweghe,1928-09-12T00:00:00,Colgate,USA,Colgate/USA,6-3,195.0,6,18,Forward,Inactive,N,1610612752,Knicks,N,Y,Y,1949,3,,N,False
78404,Kiki Vandeweghe,1958-08-01T00:00:00,UCLA,USA,UCLA/USA,6-8,220.0,13,55,Forward,Inactive,N,1610612743,Nuggets,N,Y,Y,1980,1,11,N,False
78407,Nick Vanos,1963-04-13T00:00:00,Santa Clara,USA,Santa Clara/USA,7-1,255.0,2,30,Center,Inactive,N,1610612756,Suns,N,Y,Y,1985,2,32,N,False
2128,David Vanterpool,1973-03-21T00:00:00,St. Bonaventure,USA,St. Bonaventure/USA,6-5,200.0,1,22,Guard,Inactive,N,1610612764,Wizards,N,Y,Y,Undrafted,Undrafted,Undrafted,N,False
2237,Ratko Varda,1979-05-06T00:00:00,Partizan,Bosnia and Herzegovina,Partizan/Bosnia and Herzegovina,7-1,265.0,2,50,Center,Inactive,N,1610612765,Pistons,N,Y,Y,Undrafted,Undrafted,Undrafted,N,False
2760,Anderson Varejao,1982-09-28T00:00:00,FC Barcelona,Brazil,FC Barcelona/Brazil,6-11,260.0,14,,Forward,Inactive,N,0,,N,Y,Y,2004,2,30,N,False
202363,Jarvis Varnado,1988-03-01T00:00:00,Mississippi State,USA,Mississippi State/USA,6-9,230.0,2,40,Forward-Center,Inactive,N,1610612755,76ers,Y,Y,Y,2010,2,41,N,False
202349,Greivis Vasquez,1987-01-16T00:00:00,Maryland,Venezuela,Maryland/Venezuela,6-6,217.0,7,,Guard,Inactive,N,0,,N,Y,Y,2010,1,28,N,False
1630170,Devin Vassell,2000-08-23T00:00:00,Florida State,USA,Florida State/USA,6-5,200.0,4,24,Guard-Forward,Active,Y,1610612759,Spurs,N,Y,Y,2020,1,11,N,True
78409,Charles Vaughn,1940-02-19T00:00:00,Southern Illinois,USA,Southern Illinois/USA,6-3,190.0,5,10,Guard,Inactive,N,1610612737,Hawks,N,Y,Y,1962,4,26,N,False
710,David Vaughn,1973-03-23T00:00:00,Memphis,USA,Memphis/USA,6-9,240.0,4,,Forward,Inactive,N,0,,N,Y,Y,1995,1,25,N,False
1521,Jacque Vaughn,1975-02-11T00:00:00,Kansas,USA,Kansas/USA,6-1,190.0,13,11,Guard,Inactive,N,1610612762,Jazz,N,Y,Y,1997,1,27,N,False
1626173,Rashad Vaughn,1996-08-16T00:00:00,UNLV,USA,UNLV/USA,6-6,202.0,3,,Guard,Inactive,N,0,,Y,Y,Y,2015,1,17,N,False
78411,Virgil Vaughn,1918-05-15T00:00:00,Western Kentucky,USA,Western Kentucky/USA,6-4,205.0,1,17,Forward,Inactive,N,1610612738,Celtics,N,Y,Y,Undrafted,Undrafted,Undrafted,N,False
919,Loy Vaught,1968-02-27T00:00:00,Michigan,USA,Michigan/USA,6-9,240.0,11,35,Forward-Center,Inactive,N,1610612746,Clippers,N,Y,Y,1990,1,13,N,False
78413,Bob Verga,1945-09-07T00:00:00,Duke,USA,Duke/USA,6-1,190.0,1,17,Guard,Inactive,N,1610612757,Trail Blazers,N,Y,Y,1967,3,25,N,False
78414,Peter Verhoeven,1959-02-15T00:00:00,Fresno State,USA,Fresno State/USA,6-9,215.0,6,50,Forward,Inactive,N,1610612757,Trail Blazers,N,Y,Y,1981,4,85,N,False
202686,Jan Vesely,1990-04-24T00:00:00,Partizan,Czech Republic,Partizan/Czech Republic,7-0,242.0,3,24,Forward,Inactive,N,1610612764,Wizards,N,Y,Y,2011,1,6,N,False
78415,Gundars Vetra,1967-05-22T00:00:00,VEF Riga,Latvia,VEF Riga/Latvia,6-6,195.0,1,2,Forward,Inactive,N,1610612750,Timberwolves,N,Y,Y,Undrafted,Undrafted,Undrafted,N,False
1628426,Sasha Vezenkov,1995-08-06T00:00:00,"Barcelona, Spain",Bulgaria,"Barcelona, Spain/Bulgaria",6-8,225.0,2,7,Forward,Inactive,N,1610612758,Kings,N,Y,Y,2017,2,57,N,False
78416,Joao Vianna,1966-11-15T00:00:00,Travajara,Brazil,Travajara/Brazil,6-9,215.0,1,31,Forward,Inactive,N,1610612742,Mavericks,N,Y,Y,Undrafted,Undrafted,Undrafted,N,False
1630492,Luca Vildoza,1995-08-11T00:00:00,Baskonia,Argentina,Baskonia/Argentina,6-3,190.0,2,6,Guard,Inactive,N,1610612749,Bucks,N,Y,Y,Undrafted,Undrafted,Undrafted,N,False
101111,Charlie Villanueva,1984-08-24T00:00:00,Connecticut,USA,Connecticut/USA,6-11,232.0,12,3,Forward,Inactive,N,1610612765,Pistons,N,Y,Y,2005,1,7,N,False
1629216,Gabe Vincent,1996-06-14T00:00:00,California-Santa Barbara,USA,California-Santa Barbara/USA,6-2,200.0,5,7,Guard,Active,Y,1610612747,Lakers,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,True
78418,Jay Vincent,1959-06-10T00:00:00,Michigan State,USA,Michigan State/USA,6-7,220.0,9,3,Forward,Inactive,N,1610612742,Mavericks,N,Y,Y,1981,2,24,N,False
78417,Sam Vincent,1963-05-18T00:00:00,Michigan State,USA,Michigan State/USA,6-2,185.0,7,11,Guard,Inactive,N,1610612753,Magic,N,Y,Y,1985,1,20,N,False
200790,Marcus Vinicius,1984-05-31T00:00:00,Sao Carlos,Brazil,Sao Carlos/Brazil,6-8,225.0,2,,Forward,Inactive,N,0,,Y,Y,Y,2006,2,43,N,False
1844,Fred Vinson,1971-01-28T00:00:00,Georgia Tech,USA,Georgia Tech/USA,6-4,190.0,2,,Guard,Inactive,N,0,,N,Y,Y,Undrafted,Undrafted,Undrafted,N,False
78419,Gary Voce,1965-11-24T00:00:00,Notre Dame,USA,Notre Dame/USA,6-9,240.0,1,54,Forward,Inactive,N,1610612739,Cavaliers,N,Y,Y,Undrafted,Undrafted,Undrafted,N,False
78420,Floyd Volker,1921-06-21T00:00:00,Wyoming,USA,Wyoming/USA,6-4,205.0,1,,Forward,Inactive,N,1610610027,Nuggets,N,Y,Y,Undrafted,Undrafted,Undrafted,N,False
78421,Alexander Volkov,1964-03-29T00:00:00,Stroitel,Ukraine,Stroitel/Ukraine,6-10,218.0,2,8,Center,Inactive,N,1610612737,Hawks,N,Y,Y,1986,6,134,N,False
78422,Whitey Von Nieda,1922-06-19T00:00:00,Penn State,USA,Penn State/USA,,,1,,,Inactive,N,1610610024,Bullets,N,Y,Y,Undrafted,Undrafted,Undrafted,N,False
203943,Noah Vonleh,1995-08-24T00:00:00,Indiana,USA,Indiana/USA,6-10,257.0,8,,Forward,Inactive,N,0,,Y,Y,Y,2014,1,9,N,False
2063,Jake Voskuhl,1977-11-01T00:00:00,Connecticut,USA,Connecticut/USA,6-11,255.0,10,77,Center,Inactive,N,1610612756,Suns,N,Y,Y,2000,2,33,N,False
78423,Danny Vranes,1958-10-29T00:00:00,Utah,USA,Utah/USA,6-7,210.0,7,20,Forward,Inactive,N,1610612760,SuperSonics,N,Y,Y,1981,1,5,N,False
2582,Slavko Vranes,1983-01-30T00:00:00,Buducnost,Montenegro,Buducnost/Montenegro,7-5,275.0,1,,Center,Inactive,N,0,,N,Y,Y,2003,2,39,N,False
1037,Stojko Vrankovic,1964-01-22T00:00:00,Aris,Croatia,Aris/Croatia,7-2,260.0,5,,Center,Inactive,N,0,,N,Y,Y,Undrafted,Undrafted,Undrafted,N,False
78425,Brett Vroman,1955-12-25T00:00:00,UNLV,USA,UNLV/USA,7-0,220.0,1,52,Center,Inactive,N,1610612762,Jazz,N,Y,Y,1978,4,87,N,False
2761,Jackson Vroman,1981-06-06T00:00:00,Iowa State,USA,Iowa State/USA,6-10,220.0,2,,Forward-Center,Inactive,N,0,,N,Y,Y,2004,2,31,N,False
2756,Sasha Vujacic,1984-03-08T00:00:00,Udine,Slovenia,Udine/Slovenia,6-7,195.0,11,18,Guard,Inactive,N,1610612747,Lakers,N,Y,Y,2004,1,27,N,False
1641774,Tristan Vukcevic,2003-03-11T00:00:00,Real Madrid,Italy,Real Madrid/Italy,6-10,220.0,1,00,Forward,Active,Y,1610612764,Wizards,Y,Y,Y,2023,2,42,N,True
202696,Nikola VuÄeviÄ,1990-10-24T00:00:00,Southern California,Montenegro,Southern California/Montenegro,6-10,260.0,13,9,Center,Active,Y,1610612741,Bulls,N,Y,Y,2011,1,16,N,True
1629731,Dean Wade,1996-11-20T00:00:00,Kansas State,USA,Kansas State/USA,6-9,228.0,5,32,Forward-Center,Active,Y,1610612739,Cavaliers,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,True
2548,Dwyane Wade,1982-01-17T00:00:00,Marquette,USA,Marquette/USA,6-4,220.0,17,3,Guard,Inactive,N,1610612748,Heat,N,Y,Y,2003,1,5,Y,False
78426,Mark Wade,1965-10-15T00:00:00,UNLV,USA,UNLV/USA,5-11,160.0,2,10,Guard,Inactive,N,1610612744,Warriors,N,Y,Y,Undrafted,Undrafted,Undrafted,N,False
101144,Von Wafer,1985-07-21T00:00:00,Florida State,USA,Florida State/USA,6-5,209.0,8,1,Guard,Inactive,N,1610612745,Rockets,Y,Y,Y,2005,2,39,N,False
78427,Clint Wager,1920-01-20T00:00:00,St. Mary's (MN),USA,St. Mary's (MN)/USA,6-5,210.0,1,17,Center,Inactive,N,1610612765,Pistons,N,Y,Y,Undrafted,Undrafted,Undrafted,N,False
2402,Dajuan Wagner,1983-02-04T00:00:00,Memphis,USA,Memphis/USA,6-3,200.0,4,,Guard,Inactive,N,0,,N,Y,Y,2002,1,6,N,False
78428,Danny Wagner,1922-08-01T00:00:00,Texas,USA,Texas/USA,6-0,170.0,1,,Guard,Inactive,N,1610610033,Redskins,N,Y,Y,Undrafted,Undrafted,Undrafted,N,False
1630532,Franz Wagner,2001-08-27T00:00:00,Michigan,Germany,Michigan/Germany,6-10,220.0,3,22,Forward,Active,Y,1610612753,Magic,N,Y,Y,2021,1,8,N,True
78429,Milt Wagner,1963-02-20T00:00:00,Louisville,USA,Louisville/USA,6-5,185.0,2,25,Guard,Inactive,N,1610612747,Lakers,N,Y,Y,1986,2,35,N,False
1629021,Moritz Wagner,1997-04-26T00:00:00,Michigan,Germany,Michigan/Germany,6-11,245.0,6,21,Forward-Center,Active,Y,1610612753,Magic,Y,Y,Y,2018,1,25,N,True
1630688,Ish Wainright,1994-09-12T00:00:00,Baylor,USA,Baylor/USA,6-5,250.0,4,12,Forward,Inactive,N,1610612756,Suns,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,False
203079,Dion Waiters,1991-12-10T00:00:00,Syracuse,USA,Syracuse/USA,6-3,210.0,9,18,Guard,Inactive,N,1610612739,Cavaliers,N,Y,Y,2012,1,4,N,False
78430,Granville Waiters,1961-01-08T00:00:00,Ohio State,USA,Ohio State/USA,6-11,225.0,5,31,Center,Inactive,N,1610612754,Pacers,N,Y,Y,1983,2,39,N,False
78431,Andre Wakefield,1955-01-11T00:00:00,Loyola-Chicago,USA,Loyola-Chicago/USA,6-2,175.0,2,15,Guard,Inactive,N,1610612765,Pistons,N,Y,Y,1978,5,107,N,False
78432,Neal Walk,1948-07-29T00:00:00,Florida,USA,Florida/USA,6-10,220.0,8,41,Center,Inactive,N,1610612756,Suns,N,Y,Y,1969,1,2,N,False
78433,Andy Walker,1955-03-25T00:00:00,Niagara,USA,Niagara/USA,6-4,190.0,1,41,Guard,Inactive,N,1610612762,Jazz,N,Y,Y,1976,7,111,N,False
952,Antoine Walker,1976-08-12T00:00:00,Kentucky,USA,Kentucky/USA,6-9,245.0,13,24,Forward,Inactive,N,1610612738,Celtics,Y,Y,Y,1996,1,6,N,False
78434,Brady Walker,1921-03-15T00:00:00,Brigham Young,USA,Brigham Young/USA,6-6,205.0,4,,Forward,Inactive,N,1610610024,Bullets,N,Y,Y,1948,,,N,False
78435,Chet Walker,1940-02-22T00:00:00,Bradley,USA,Bradley/USA,6-7,212.0,13,25,Forward,Inactive,N,1610612755,76ers,N,Y,Y,1962,2,12,N,False
78437,Darrell Walker,1961-03-09T00:00:00,Arkansas,USA,Arkansas/USA,6-4,180.0,10,20,Guard,Inactive,N,1610612764,Bullets,N,Y,Y,1983,1,12,N,False
78436,Foots Walker,1951-05-21T00:00:00,West Georgia,USA,West Georgia/USA,6-1,172.0,10,1,Guard,Inactive,N,1610612739,Cavaliers,N,Y,Y,1974,3,38,N,False
201611,Henry Walker,1987-10-09T00:00:00,Kansas State,USA,Kansas State/USA,6-6,235.0,5,5,Forward,Inactive,N,1610612752,Knicks,Y,Y,Y,2008,2,47,N,False
78438,Horace Walker,1938-04-17T00:00:00,Michigan State,USA,Michigan State/USA,6-3,210.0,1,15,Forward,Inactive,N,1610612764,Packers,N,Y,Y,1960,4,30,N,False
1631133,Jabari Walker,2002-07-30T00:00:00,Colorado,USA,Colorado/USA,6-7,237.0,2,34,Forward,Active,Y,1610612757,Trail Blazers,N,Y,Y,2022,2,57,N,True
1641716,Jarace Walker,2003-09-04T00:00:00,Houston,USA,Houston/USA,6-7,235.0,1,5,Forward,Active,Y,1610612754,Pacers,Y,Y,Y,2023,1,8,N,True
78439,Jimmy Walker,1944-04-08T00:00:00,Providence,USA,Providence/USA,6-3,195.0,9,24,Guard,Inactive,N,1610612765,Pistons,N,Y,Y,1967,1,1,N,False
202689,Kemba Walker,1990-05-08T00:00:00,Connecticut,USA,Connecticut/USA,6-0,184.0,12,,Guard,Inactive,N,0,,N,Y,Y,2011,1,9,N,False
