"id","full_name","birthdate","school","country","last_affiliation","height","weight","season_exp","jersey","position","roster_status","games_played_current_season_flag","team_id","team_name","dleague_flag","nba_flag","games_played_flag","draft_year","draft_round","draft_number","greatest_75_flag","is_active"
78310,"Reggie Theus",1957-10-13,"UNLV","USA","UNLV/USA","6-6",190,13,"24","Guard","Inactive","N",1610612741,"Bulls","N","Y","Y","1978","1","9","N","false"
78311,"Peter Thibeaux",1961-10-03,"Saint Mary's","USA","Saint Mary's/USA","6-7",210,2,"7","Forward","Inactive","N",1610612744,"Warriors","N","Y","Y","1983","4","77","N","false"
78312,"Bill Thieben",1935-03-28,"Hofstra","USA","Hofstra/USA","6-6",215,2,"9","Forward","Inactive","N",1610612765,"Pistons","N","Y","Y","1956",,,"N","false"
78313,"Justus Thigpen",1947-08-13,"Weber State","USA","Weber State/USA","6-1",160,2,"23","Guard","Inactive","N",1610612765,"Pistons","N","Y","Y","1969","11","147","N","false"
78314,"David Thirdkill",1960-04-12,"Bradley","USA","Bradley/USA","6-7",195,5,"45","Forward","Inactive","N",1610612738,"Celtics","N","Y","Y","1982","1","15","N","false"
203519,"Adonis Thomas",1993-03-25,"Memphis","USA","Memphis/USA","6-7",240,2,"7","Guard-Forward","Inactive","N",1610612753,"Magic","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
2873,"Billy Thomas",1975-12-23,"Kansas","USA","Kansas/USA","6-5",220,4,"12","Guard","Inactive","N",1610612751,"Nets","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
1630271,"Brodric Thomas",1997-01-28,"Truman State","USA","Truman State/USA","6-5",185,3,"97","Guard","Inactive","Y",1610612738,"Celtics","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","true"
1630560,"Cam Thomas",2001-10-13,"Louisiana State","Japan","Louisiana State/Japan","6-3",210,3,"24","Guard","Active","Y",1610612751,"Nets","Y","Y","Y","2021","1","27","N","true"
1063,"Carl Thomas",1969-10-03,"Eastern Michigan","USA","Eastern Michigan/USA","6-4",195,3,"30","Guard","Inactive","N",1610612739,"Cavaliers","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
78316,"Charles Thomas",1969-10-03,"Eastern Michigan","USA","Eastern Michigan/USA","6-3",175,1,"14","Guard","Inactive","N",1610612765,"Pistons","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
2041,"Etan Thomas",1978-04-01,"Syracuse","USA","Syracuse/USA","6-10",260,10,"36","Center","Inactive","N",1610612764,"Wizards","N","Y","Y","2000","1","12","N","false"
78317,"Irving Thomas",1966-01-02,"Florida State","USA","Florida State/USA","6-8",225,1,"30","Forward","Inactive","N",1610612747,"Lakers","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
202738,"Isaiah Thomas",1989-02-07,"Washington","USA","Washington/USA","5-9",185,13,"4","Guard","Inactive","N",1610612756,"Suns","Y","Y","Y","2011","2","60","N","false"
78318,"Isiah Thomas",1961-04-30,"Indiana","USA","Indiana/USA","6-1",180,13,"11","Guard","Inactive","N",1610612765,"Pistons","N","Y","Y","1981","1","2","Y","false"
1975,"Jamel Thomas",1976-07-19,"Providence","USA","Providence/USA","6-6",219,2,"5","Forward","Inactive","N",1610612751,"Nets","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
2839,"James Thomas",1980-11-22,"Texas","USA","Texas/USA","6-9",245,2,"","Forward","Inactive","N",0,"","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
78320,"Jim Thomas",1960-10-19,"Indiana","USA","Indiana/USA","6-3",190,4,"20","Guard","Inactive","N",1610612754,"Pacers","N","Y","Y","1983","2","40","N","false"
78321,"Joe Thomas",1948-06-27,"Marquette","USA","Marquette/USA","6-6",205,1,"40","Forward","Inactive","N",1610612756,"Suns","N","Y","Y","1970","6","95","N","false"
1519,"John Thomas",1975-09-08,"Minnesota","USA","Minnesota/USA","6-9",265,6,"41","Center","Inactive","N",1610612761,"Raptors","Y","Y","Y","1997","1","25","N","false"
1903,"Kenny Thomas",1977-07-25,"New Mexico","USA","New Mexico/USA","6-7",245,12,"","Center-Forward","Inactive","N",0,"","N","Y","Y","1999","1","22","N","false"
1629017,"Khyri Thomas",1996-05-08,"Creighton","USA","Creighton/USA","6-3",210,4,"13","Guard","Inactive","N",1610612765,"Pistons","Y","Y","Y","2018","2","38","N","false"
703,"Kurt Thomas",1972-10-04,"TCU","USA","TCU/USA","6-9",240,18,"","Forward","Inactive","N",0,"","N","Y","Y","1995","1","10","N","false"
202498,"Lance Thomas",1988-04-24,"Duke","USA","Duke/USA","6-8",225,10,"42","Forward","Inactive","N",1610612752,"Knicks","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
202952,"Malcolm Thomas",1988-11-08,"San Diego State","USA","San Diego State/USA","6-9",225,4,"","Forward","Inactive","N",0,"","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
1629744,"Matt Thomas",1994-08-04,"Iowa State","USA","Iowa State/USA","6-3",190,4,"21","Guard","Inactive","N",1610612741,"Bulls","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
78322,"Terry Thomas",1953-08-20,"Detroit","USA","Detroit/USA","6-8",220,1,"50","Forward","Inactive","N",1610612765,"Pistons","N","Y","Y","1975","9","151","N","false"
1501,"Tim Thomas",1977-02-26,"Villanova","USA","Villanova/USA","6-10",240,14,"7","Forward","Inactive","N",1610612749,"Bucks","N","Y","Y","1997","1","7","N","false"
200748,"Tyrus Thomas",1986-08-17,"Louisiana State","USA","Louisiana State/USA","6-10",225,8,"","Forward","Inactive","N",0,"","Y","Y","Y","2006","1","4","N","false"
202717,"Trey Thompkins",1990-05-29,"Georgia","USA","Georgia/USA","6-10",245,2,"33","Forward","Inactive","N",1610612746,"Clippers","N","Y","Y","2011","2","37","N","false"
1641708,"Amen Thompson",2003-01-30,"Overtime Elite","USA","Overtime Elite/USA","6-7",200,1,"1","Guard-Forward","Active","Y",1610612745,"Rockets","Y","Y","Y","2023","1","4","N","true"
1641709,"Ausar Thompson",2003-01-30,"Overtime Elite","USA","Overtime Elite/USA","6-6",205,1,"9","Guard-Forward","Active","Y",1610612765,"Pistons","N","Y","Y","2023","1","5","N","true"
78323,"Bernard Thompson",1962-08-30,"Fresno State","USA","Fresno State/USA","6-6",210,5,"25","Guard","Inactive","N",1610612756,"Suns","N","Y","Y","1984","1","19","N","false"
1631,"Billy Thompson",1963-12-01,"Louisville","USA","Louisville/USA","6-7",195,6,"55","Forward","Inactive","N",1610612748,"Heat","N","Y","Y","1986","1","19","N","false"
240,"Brooks Thompson",1970-07-19,"Oklahoma State","USA","Oklahoma State/USA","6-4",193,4,"","Guard","Inactive","N",0,"","N","Y","Y","1994","1","27","N","false"
78325,"Corny Thompson",1960-02-05,"Connecticut","USA","Connecticut/USA","6-8",225,1,"25","Forward","Inactive","N",1610612742,"Mavericks","N","Y","Y","1982","3","50","N","false"
78326,"David Thompson",1954-07-13,"North Carolina State","USA","North Carolina State/USA","6-4",195,8,"33","Guard","Inactive","N",1610612743,"Nuggets","N","Y","Y","1975","1","1","N","false"
101159,"Dijon Thompson",1983-03-23,"UCLA","USA","UCLA/USA","6-8",200,2,"","Guard-Forward","Inactive","N",0,"","Y","Y","Y","2005","2","54","N","false"
1630679,"Ethan Thompson",1999-05-04,"Oregon State","Puerto Rico","Oregon State/Puerto Rico","",,0,"","","Inactive","Y",0,"","Y","N","Y","Undrafted","Undrafted","Undrafted","N","true"
78327,"George Thompson",1947-11-29,"Marquette","USA","Marquette/USA","6-2",200,1,"24","Guard","Inactive","N",1610612749,"Bucks","N","Y","Y","1969","5","66","N","false"
203138,"Hollis Thompson",1991-04-03,"Georgetown","USA","Georgetown/USA","6-8",206,5,"","Forward","Inactive","N",0,"","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
201574,"Jason Thompson",1986-07-21,"Rider","USA","Rider/USA","6-11",250,9,"1","Forward-Center","Inactive","N",1610612758,"Kings","N","Y","Y","2008","1","12","N","false"
78328,"John Thompson",1941-09-02,"Providence","USA","Providence/USA","6-10",225,2,"5","Forward","Inactive","N",1610612738,"Celtics","N","Y","Y","1964","3","25","N","false"
78329,"Kevin Thompson",1971-02-07,"North Carolina State","USA","North Carolina State/USA","6-11",260,1,"35","Center","Inactive","N",1610612757,"Trail Blazers","N","Y","Y","1993","2","48","N","false"
202691,"Klay Thompson",1990-02-08,"Washington State","USA","Washington State/USA","6-5",220,11,"31","Guard","Active","Y",1610612742,"Mavericks","N","Y","Y","2011","1","11","N","true"
78,"LaSalle Thompson",1961-06-23,"Texas","USA","Texas/USA","6-10",245,15,"","Center","Inactive","N",0,"","N","Y","Y","1982","1","5","N","false"
78331,"Mychal Thompson",1955-01-30,"Minnesota","USA","Minnesota/USA","6-10",226,12,"43","Center","Inactive","N",1610612757,"Trail Blazers","N","Y","Y","1978","1","1","N","false"
202814,"Mychel Thompson",1988-06-01,"Pepperdine","USA","Pepperdine/USA","6-6",211,2,"","Forward","Inactive","N",0,"","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
78332,"Paul Thompson",1961-05-25,"Tulane","USA","Tulane/USA","6-6",210,3,"44","Guard","Inactive","N",1610612739,"Cavaliers","N","Y","Y","1983","3","50","N","false"
78333,"Stephen Thompson",1968-12-02,"Syracuse","USA","Syracuse/USA","6-4",185,1,"5","Forward","Inactive","N",1610612758,"Kings","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
202684,"Tristan Thompson",1991-03-13,"Texas-Austin","Canada","Texas-Austin/Canada","6-9",254,13,"13","Center-Forward","Active","Y",1610612739,"Cavaliers","N","Y","Y","2011","1","4","N","true"
1630550,"JT Thor",2002-08-26,"Auburn","USA","Auburn/USA","6-9",203,3,"15","Forward","Active","Y",1610612739,"Cavaliers","Y","Y","Y","2021","2","37","N","true"
78335,"Rod Thorn",1941-05-23,"West Virginia","USA","West Virginia/USA","6-4",195,8,"44","Guard","Inactive","N",1610612760,"SuperSonics","N","Y","Y","1963","1","2","N","false"
201154,"Al Thornton",1983-12-07,"Florida State","USA","Florida State/USA","6-8",235,5,"23","Forward","Inactive","N",1610612746,"Clippers","N","Y","Y","2007","1","14","N","false"
738,"Bob Thornton",1962-07-10,"California-Irvine","USA","California-Irvine/USA","6-10",225,8,"34","Forward","Inactive","N",1610612755,"76ers","N","Y","Y","1984","4","87","N","false"
201977,"Marcus Thornton",1987-06-05,"Louisiana State","USA","Louisiana State/USA","6-4",205,8,"","Guard-Forward","Inactive","N",0,"","Y","Y","Y","2009","2","43","N","false"
1628414,"Sindarius Thornwell",1994-11-15,"South Carolina","USA","South Carolina/USA","6-4",215,5,"15","Guard","Inactive","N",1610612746,"Clippers","Y","Y","Y","2017","2","48","N","false"
901,"Otis Thorpe",1962-08-05,"Providence","USA","Providence/USA","6-10",248,17,"52","Center-Forward","Inactive","N",1610612745,"Rockets","N","Y","Y","1984","1","9","N","false"
9,"Sedale Threatt",1961-09-10,"West Virginia Tech","USA","West Virginia Tech/USA","6-2",185,14,"2","Guard","Inactive","N",1610612747,"Lakers","N","Y","Y","1983","6","139","N","false"
600001,"Nate Thurmond",1941-07-25,"Bowling Green","USA","Bowling Green/USA","6-11",225,14,"42","Center","Inactive","N",1610612744,"Warriors","N","Y","Y","1963","1","3","Y","false"
78340,"Mel Thurston",1919-01-16,"Canisius","USA","Canisius/USA","6-0",175,1,"","Guard","Inactive","N",1610610032,"Steamrollers","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
1629680,"Matisse Thybulle",1997-03-04,"Washington","USA","Washington/USA","6-5",201,5,"4","Guard-Forward","Active","N",1610612757,"Trail Blazers","N","Y","Y","2019","1","20","N","true"
78341,"Howard Tidrick",1915-06-14,"Washington & Jefferson","USA","Washington & Jefferson/USA","6-1",190,1,"","Guard","Inactive","N",1610610024,"Bullets","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
78342,"Dan Tieman",1940-11-30,"Thomas More","USA","Thomas More/USA","6-0",185,1,"41","Guard","Inactive","N",1610612758,"Royals","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
1629681,"Killian Tillie",1998-03-05,"Gonzaga","France","Gonzaga/France","6-9",220,3,"35","Forward-Center","Inactive","N",1610612763,"Grizzlies","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
78343,"Darren Tillis",1960-02-23,"Cleveland State","USA","Cleveland State/USA","6-11",215,2,"22","Center","Inactive","N",1610612744,"Warriors","N","Y","Y","1982","1","23","N","false"
1630214,"Xavier Tillman",1999-01-12,"Michigan State","USA","Michigan State/USA","6-7",245,4,"26","Forward","Active","Y",1610612738,"Celtics","Y","Y","Y","2020","2","35","N","true"
78344,"Jack Tingle",1924-12-30,"Kentucky","USA","Kentucky/USA","6-4",205,2,"","Forward","Inactive","N",1610610036,"Capitols","N","Y","Y","1947",,,"N","false"
2224,"Jamaal Tinsley",1978-02-28,"Iowa State","USA","Iowa State/USA","6-3",188,11,"","Guard","Inactive","N",0,"","Y","Y","Y","2001","1","27","N","false"
47,"Wayman Tisdale",1964-06-09,"Oklahoma","USA","Oklahoma/USA","6-9",260,12,"23","Forward","Inactive","N",1610612758,"Kings","N","Y","Y","1985","1","2","N","false"
1627861,"Mike Tobey",1994-10-10,"Virginia","USA","Virginia/USA","7-0",260,1,"","Center","Inactive","N",0,"","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
1630225,"Isaiah Todd",2001-10-17,"G League Ignite","USA","NBA G League Ignite/USA","6-9",219,3,"14","Forward","Inactive","N",1610612764,"Wizards","Y","Y","Y","2021","2","31","N","false"
78346,"Marko Todorovich",1923-06-11,"Wyoming","USA","Wyoming/USA","6-5",220,2,"19","Forward","Inactive","N",1610612737,"Blackhawks","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
78348,"Ray Tolbert",1958-09-10,"Indiana","USA","Indiana/USA","6-9",225,5,"44","Forward","Inactive","N",1610612760,"SuperSonics","N","Y","Y","1981","1","18","N","false"
78347,"Tom Tolbert",1965-10-16,"Arizona","USA","Arizona/USA","6-7",235,7,"39","Forward","Inactive","N",1610612744,"Warriors","N","Y","Y","1988","2","34","N","false"
201229,"Anthony Tolliver",1985-06-01,"Creighton","USA","Creighton/USA","6-8",240,14,"43","Forward","Inactive","N",1610612765,"Pistons","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
78349,"Dean Tolson",1951-11-25,"Arkansas","USA","Arkansas/USA","6-8",190,3,"20","Forward","Inactive","N",1610612760,"SuperSonics","N","Y","Y","1974","5","80","N","false"
78350,"Rudy Tomjanovich",1948-11-24,"Michigan","USA","Michigan/USA","6-8",218,11,"45","Forward","Inactive","N",1610612745,"Rockets","N","Y","Y","1970","1","2","N","false"
78351,"Andrew Toney",1957-11-23,"Louisiana-Lafayette","USA","Louisiana-Lafayette/USA","6-3",178,8,"22","Guard","Inactive","N",1610612755,"76ers","N","Y","Y","1980","1","8","N","false"
78352,"Sedric Toney",1962-04-13,"Dayton","USA","Dayton/USA","6-2",178,5,"4","Guard","Inactive","N",1610612737,"Hawks","N","Y","Y","1985","3","59","N","false"
78353,"Andy Tonkovich",1922-11-01,"Marshall","USA","Marshall/USA","6-1",185,1,"","Guard","Inactive","N",1610610032,"Steamrollers","N","Y","Y","1948","1","1","N","false"
342,"Andy Toolson",1966-01-19,"Brigham Young","USA","Brigham Young/USA","6-6",210,2,"5","Forward","Inactive","N",1610612762,"Jazz","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
78355,"Jack Toomay",1922-08-09,"Pacific","USA","Pacific/USA","6-6",215,3,"","Center","Inactive","N",1610610027,"Nuggets","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
78356,"Bernard Toone",1956-07-14,"Marquette","USA","Marquette/USA","6-9",210,1,"3","Forward","Inactive","N",1610612755,"76ers","N","Y","Y","1979","2","37","N","false"
1642260,"Nikola Topić",2005-08-10,"Crvena zvezda","Serbia","Crvena zvezda/Serbia","6-6",200,0,"44","Guard","Active","N",1610612760,"Thunder","N","N","N","2024","1","12","N","true"
1631210,"Jacob Toppin",2000-05-08,"Kentucky","USA","Kentucky/USA","6-8",200,1,"00","Forward","Active","Y",1610612752,"Knicks","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","true"
1630167,"Obi Toppin",1998-03-04,"Dayton","USA","Dayton/USA","6-9",220,4,"1","Forward","Active","Y",1610612754,"Pacers","N","Y","Y","2020","1","8","N","true"
78357,"Irv Torgoff",1917-03-06,"Long Island-Brooklyn","USA","Long Island-Brooklyn/USA","6-1",192,3,"","Forward","Inactive","N",1610610036,"Capitols","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
78358,"Gene Tormohlen",1937-05-12,"Tennessee","USA","Tennessee/USA","6-8",230,6,"34","Center","Inactive","N",1610612737,"Hawks","N","Y","Y","1959","2","11","N","false"
2351,"Oscar Torres",1976-12-18,"Trotamundos","Venezuela","Trotamundos/Venezuela","6-6",210,2,"18","Guard-Forward","Inactive","N",1610612745,"Rockets","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
1629308,"Juan Toscano-Anderson",1993-04-10,"Marquette","USA","Marquette/USA","6-6",209,5,"","Forward","Inactive","N",0,"","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
78359,"Bill Tosheff",1926-06-02,"Indiana","USA","Indiana/USA","6-1",175,3,"9","Guard","Inactive","N",1610610030,"Olympians","N","Y","Y","1951","4","32","N","false"
78360,"Bob Tough",1920-08-28,"St. John's (NY)","USA","St. John's (NY)/USA","6-0",185,2,"","Guard","Inactive","N",1610612765,"Pistons","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
1626253,"Axel Toupane",1992-07-23,"Strasbourg IG","France","Strasbourg IG/France","6-7",210,4,"66","Guard-Forward","Inactive","N",1610612743,"Nuggets","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
78361,"Monte Towe",1953-09-27,"North Carolina State","USA","North Carolina State/USA","5-7",150,1,"13","Guard","Inactive","N",1610612743,"Nuggets","N","Y","Y","1975","4","57","N","false"
700,"Keith Tower",1970-05-15,"Notre Dame","USA","Notre Dame/USA","6-11",250,4,"","Center","Inactive","N",0,"","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
78363,"William Towery",1920-06-20,"Western Kentucky","USA","Western Kentucky/USA","6-4",210,2,"","Center","Inactive","N",1610610024,"Bullets","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
78364,"Linton Townes",1959-11-30,"James Madison","USA","James Madison/USA","6-7",190,3,"2","Forward","Inactive","N",1610612757,"Trail Blazers","N","Y","Y","1982","2","33","N","false"
1626157,"Karl-Anthony Towns",1995-11-15,"Kentucky","USA","Kentucky/USA","7-0",248,9,"32","Center-Forward","Active","Y",1610612752,"Knicks","N","Y","Y","2015","1","1","N","true"
78365,"Raymond Townsend",1955-12-20,"UCLA","USA","UCLA/USA","6-3",175,3,"11","Guard","Inactive","N",1610612744,"Warriors","N","Y","Y","1978","1","22","N","false"
1642422,"Armel Traoré",2003-01-23,"ADA Blois","France","ADA Blois/France","6-9",245,0,"94","Forward","Active","Y",1610612747,"Lakers","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","true"
78366,"George Trapp",1948-07-11,"Long Beach State","USA","Long Beach State/USA","6-8",205,6,"31","Forward","Inactive","N",1610612765,"Pistons","N","Y","Y","1971","1","5","N","false"
78367,"John Trapp",1945-10-02,"UNLV","USA","UNLV/USA","6-7",210,5,"31","Forward","Inactive","N",1610612745,"Rockets","N","Y","Y","1968","2","15","N","false"
1631247,"Luke Travers",2001-09-03,"Rockingham Flames (Aus.)","Australia","Perth/Australia","6-7",207,0,"33","Forward","Active","Y",1610612739,"Cavaliers","Y","Y","Y","2022","2","56","N","true"
1714,"Robert Traylor",1977-02-01,"Michigan","USA","Michigan/USA","6-8",284,8,"32","Forward-Center","Inactive","N",1610612739,"Cavaliers","N","Y","Y","1998","1","6","N","false"
718,"Gary Trent",1974-09-22,"Ohio","USA","Ohio/USA","6-8",250,10,"20","Forward","Inactive","N",1610612750,"Timberwolves","N","Y","Y","1995","1","11","N","false"
1629018,"Gary Trent Jr.",1999-01-18,"Duke","USA","Duke/USA","6-5",204,6,"5","Guard","Active","Y",1610612749,"Bucks","Y","Y","Y","2018","2","37","N","true"
2244,"Jeff Trepagnier",1979-07-11,"Southern California","USA","Southern California/USA","6-4",200,4,"4","Guard","Inactive","N",1610612743,"Nuggets","Y","Y","Y","2001","2","35","N","false"
78651,"John Tresvant",1939-11-06,"Seattle","USA","Seattle/USA","6-7",215,9,"12","Forward","Inactive","N",1610612764,"Bullets","N","Y","Y","1964","5","40","N","false"
1629019,"Allonzo Trier",1996-01-17,"Arizona","USA","Arizona/USA","6-4",200,2,"","Guard","Inactive","N",0,"","Y","Y","Y","2018",,,"N","false"
78368,"Dick Triptow",1922-11-03,"DePaul","USA","DePaul/USA","6-0",170,2,"","Guard","Inactive","N",1610612765,"Pistons","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
78369,"Kelly Tripucka",1959-02-16,"Notre Dame","USA","Notre Dame/USA","6-6",220,10,"7","Forward","Inactive","N",1610612765,"Pistons","N","Y","Y","1981","1","12","N","false"
2456,"Cezary Trybanski",1979-09-22,"Znicz Pruszkow","Poland","Znicz Pruszkow/Poland","7-2",240,3,"14","Center","Inactive","N",1610612763,"Grizzlies","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
2054,"Jake Tsakalidis",1979-06-10,"AEK Athens","Greece","AEK Athens/Greece","7-2",290,8,"25","Center","Inactive","N",1610612756,"Suns","N","Y","Y","2000","1","25","N","false"
78370,"John Tschogl",1950-04-25,"California-Santa Barbara","USA","California-Santa Barbara/USA","6-6",206,3,"26","Forward","Inactive","N",1610612737,"Hawks","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
1631131,"Oscar Tshiebwe",1999-11-27,"Kentucky","DRC","Kentucky/DRC","6-8",255,1,"34","Forward-Center","Active","Y",1610612762,"Jazz","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","true"
78371,"Lou Tsioropoulos",1930-08-31,"Kentucky","USA","Kentucky/USA","6-5",190,3,"20","Forward","Inactive","N",1610612738,"Celtics","N","Y","Y","1953","7",,"N","false"
2401,"Nikoloz Tskitishvili",1983-04-14,"Benetton Treviso","Georgia","Benetton Treviso/Georgia","7-0",225,5,"15","Forward","Inactive","N",1610612743,"Nuggets","N","Y","Y","2002","1","5","N","false"
78372,"Al Tucker",1943-02-24,"Oklahoma Baptist","USA","Oklahoma Baptist/USA","6-8",190,4,"35","Forward","Inactive","N",1610612760,"SuperSonics","N","Y","Y","1967","1","6","N","false"
201169,"Alando Tucker",1984-02-11,"Wisconsin","USA","Wisconsin/USA","6-6",205,4,"","Forward","Inactive","N",0,"","Y","Y","Y","2007","1","29","N","false"
141,"Anthony Tucker",1969-04-04,"Wake Forest","USA","Wake Forest/USA","6-8",220,1,"21","Forward","Inactive","N",1610612764,"Bullets","N","Y","Y","1996",,,"N","false"
78374,"Jim Tucker",1932-12-11,"Duquesne","USA","Duquesne/USA","6-7",185,3,"17","Forward","Inactive","N",1610612755,"Nationals","N","Y","Y","1954","3","24","N","false"
1630733,"Jordan Tucker",1998-04-03,"Butler","USA","Butler/USA","",,0,"","","Inactive","Y",0,"","Y","N","Y","Undrafted","Undrafted","Undrafted","N","true"
200782,"P.J. Tucker",1985-05-05,"Texas","USA","Texas/USA","6-5",245,13,"17","Forward","Active","N",1610612746,"Clippers","Y","Y","Y","2006","2","35","N","true"
1629730,"Rayjon Tucker",1997-09-24,"Arkansas-Little Rock","USA","Arkansas-Little Rock/USA","6-3",209,4,"59","Guard","Inactive","N",1610612749,"Bucks","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
78375,"Trent Tucker",1959-12-20,"Minnesota","USA","Minnesota/USA","6-5",193,11,"6","Guard","Inactive","N",1610612752,"Knicks","N","Y","Y","1982","1","6","N","false"
101142,"Ronny Turiaf",1983-01-13,"Gonzaga","France","Gonzaga/France","6-10",249,10,"","Center","Inactive","N",0,"","N","Y","Y","2005","2","37","N","false"
1726,"Mirsad Turkcan",1976-06-07,"Efes Pilsen","Turkey","Efes Pilsen/Turkey","6-9",216,1,"6","Forward","Inactive","N",1610612749,"Bucks","N","Y","Y","1998","1","18","N","false"
2045,"Hedo Turkoglu",1979-03-19,"Efes Pilsen","Turkey","Efes Pilsen/Turkey","6-10",220,15,"15","Forward","Inactive","N",1610612753,"Magic","N","Y","Y","2000","1","16","N","false"
78377,"Andre Turner",1964-12-13,"Memphis","USA","Memphis/USA","5-11",160,6,"1","Guard","Inactive","N",1610612764,"Bullets","N","Y","Y","1986","3","69","N","false"
78385,"Bill Turner",1944-02-18,"Akron","USA","Akron/USA","6-7",220,6,"34","Forward","Inactive","N",1610612744,"Warriors","N","Y","Y","1967","3","27","N","false"
78378,"Elston Turner",1959-06-10,"Mississippi","USA","Mississippi/USA","6-5",190,8,"21","Guard","Inactive","N",1610612743,"Nuggets","N","Y","Y","1981","2","43","N","false"
202323,"Evan Turner",1988-10-27,"Ohio State","USA","Ohio State/USA","6-6",220,11,"1","Guard-Forward","Inactive","N",1610612755,"76ers","N","Y","Y","2010","1","2","N","false"
78379,"Henry Turner",1966-08-18,"California State-Fullerton","USA","California State-Fullerton/USA","6-7",200,2,"9","Guard","Inactive","N",1610612758,"Kings","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
78380,"Jack Turner",1930-06-29,"Western Kentucky","USA","Western Kentucky/USA","6-4",170,1,"16","Guard","Inactive","N",1610612752,"Knicks","N","Y","Y","1954","1","8","N","false"
78382,"Jack Turner",1939-06-05,"Louisville","USA","Louisville/USA","6-5",200,1,"","Guard","Inactive","N",1610612764,"Packers","N","Y","Y","1961","2","18","N","false"
78381,"Jeff Turner",1962-04-09,"Vanderbilt","USA","Vanderbilt/USA","6-9",230,10,"31","Forward","Inactive","N",1610612753,"Magic","N","Y","Y","1984","1","17","N","false"
1819,"John Turner",1967-11-30,"Phillips","USA","Phillips/USA","6-8",245,1,"40","Forward","Inactive","N",1610612745,"Rockets","N","Y","Y","1991","1","20","N","false"
1626167,"Myles Turner",1996-03-24,"Texas","USA","Texas/USA","6-11",250,9,"33","Center-Forward","Active","Y",1610612754,"Pacers","N","Y","Y","2015","1","11","N","true"
1943,"Wayne Turner",1976-03-22,"Kentucky","USA","Kentucky/USA","6-2",190,1,"","Guard","Inactive","N",0,"","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
78386,"Mel Turpin",1960-12-28,"Kentucky","USA","Kentucky/USA","6-11",240,5,"50","Center","Inactive","N",1610612739,"Cavaliers","N","Y","Y","1984","1","6","N","false"
78387,"Dave Twardzik",1950-09-20,"Old Dominion","USA","Old Dominion/USA","6-1",175,4,"13","Guard","Inactive","N",1610612757,"Trail Blazers","N","Y","Y","1972","2","26","N","false"
78388,"Jack Twyman",1934-05-11,"Cincinnati","USA","Cincinnati/USA","6-6",210,11,"27","Forward","Inactive","N",1610612758,"Royals","N","Y","Y","1955","2","8","N","false"
189,"B.J. Tyler",1971-04-30,"Texas","USA","Texas/USA","6-1",185,1,"1","Guard","Inactive","N",1610612755,"76ers","N","Y","Y","1994","1","20","N","false"
202719,"Jeremy Tyler",1991-06-21,"Tokyo Apache","USA","Tokyo Apache/USA","6-10",250,4,"4","Forward","Inactive","N",1610612744,"Warriors","Y","Y","Y","2011","2","39","N","false"
78390,"Terry Tyler",1956-10-30,"Detroit","USA","Detroit/USA","6-7",215,11,"41","Forward","Inactive","N",1610612765,"Pistons","N","Y","Y","1978","2","23","N","false"
